tweet_id,tweet_link,author_name,author_handle,text,timestamp,likes,retweets,replies,image_urls,is_reply,reply_to,conversation_id
1911310170799358273,https://x.com/Shashwat_King/status/1911310170799358273,Shashwat,@Shashwat_King,"@letsblinkit   @KwalitywallsIn  Kwality Walls...This fucking company is trying to hide Palm Oil in their ice creams so on Blinkit they have posted altered images of their ingredients which does not include Palm Oil, for example the Vanilla Ice Cream:

 https:// blinkit.com/prn/the-dairy- factory-by-kwality-walls-vanilla-frozen-dessert-tub/prid/450561?lat=28.4795118498322&lon=77.3080606823266&utm_source=google&utm_medium=cpc&utm_campaign=21660067869&utm_content=&utm_term=&gad_source=1&gclid=Cj0KCQjwnui_BhDlARIsAEo9GuvnUZ9ApnLqu26ysQsQDH2dTQlgjw9KqvkKp5DFiweaIB26R78E7MQaAgx4EALw_wcB …",2025-04-13T06:47:09.000Z,0,0,1,https://pbs.twimg.com/media/GoZWdmbWEAAOcZ6?format=jpg&name=small|https://pbs.twimg.com/media/GoZWdgsXwAA8Ihh?format=jpg&name=small,False,,
1910389365668262041,https://x.com/harsh_5758/status/1910389365668262041,HARSH,@harsh_5758,@letsblinkit   @blinkitcares,2025-04-10T17:48:12.000Z,0,0,4,,False,,
1910386549901975919,https://x.com/Jayant_jboy/status/1910386549901975919,Jayant,@Jayant_jboy,Please avoid buying anything from  @letsblinkit  as they will send defective electronic and then will refuse to take them back. As you can see in attached chat screenshot.   #bycotletsblinkit   @ZeptoNow   @letsblinkit   @SwiggyInstamart,2025-04-10T17:37:01.000Z,0,0,5,,False,,
1910370740622274950,https://x.com/FarmerOfIndia_/status/1910370740622274950,Farmers Of India (FOI),@FarmerOfIndia_,@letsblinkit  what the fuck are you sending in veggies? Rotten and overriped,2025-04-10T16:34:12.000Z,0,0,4,https://pbs.twimg.com/media/GoMAD0LWEAAyFwG?format=jpg&name=small,False,,
1909266110098112756,https://x.com/Abir_Dutta30/status/1909266110098112756,ABIR DUTTA,@Abir_Dutta30,"@letsblinkit   May I please know why Blinkit is not serviceable in my area, whereas it was earlier. The store is hardly 1km away from my location",2025-04-07T15:24:47.000Z,0,0,3,,False,,
1910365265558159820,https://x.com/Abir_Dutta30/status/1910365265558159820,ABIR DUTTA,@Abir_Dutta30,Blinkit is unavailable for last 2weeks and more at my location. Nearest Blinkit store is 1km away.,2025-04-10T16:12:26.000Z,0,0,4,,False,,
1910350586010042822,https://x.com/VipulCh07923371/status/1910350586010042822,Vipul Chaudhary,@VipulCh07923371,@letsblinkit   @deepigoyal  missed my visa appointment because of your incompetence today. Print outs from your store took 2 hrs when the app constantly showed 26 minutes and cx support agents confirmed multiple times that it will just take 5 more minutes. Never ordering again!,2025-04-10T15:14:06.000Z,0,0,5,,False,,
1910328560083951851,https://x.com/sumit84mca/status/1910328560083951851,Sumit Kumar,@sumit84mca,"@letsblinkit  your support is useless. just sending pre written hardcoded messages without knowing current situation. 
I was having issue with payment using pluxee card. Its just saying something went wrong and I have no clue what is wrong. Support is out of support.",2025-04-10T13:46:35.000Z,1,0,5,,False,,
1907784716557681065,https://x.com/bistrobyblinkit/status/1907784716557681065,bistrobyblinkit,@bistrobyblinkit,"Now live in Bengaluru  

Koramangala, HSR, Brookefield — y’all can get delicious food in 10 minutes!

Other areas dropping soon",2025-04-03T13:18:16.000Z,75,11,25,https://pbs.twimg.com/media/GnnNhN_XwAALrUj?format=jpg&name=small,False,,
1910532785493647851,https://x.com/mukeshindia1/status/1910532785493647851,Mukesh Aggarwal,@mukeshindia1,ORD113126941,2025-04-11T03:18:06.000Z,0,0,5,,False,,
1910992463189188845,https://x.com/RaghavJune14774/status/1910992463189188845,Raghav Juneja,@RaghavJune14774,"Dear  @letsblinkit  
First of all it is the 2nd time I am recieving these quality of eggs. Last time you send me broken eggs(1) . Previous 2-3 times were good.
Now, this time is worst. Don't you know how to store eggs in summers? Or what? 
(1/n)",2025-04-12T09:44:42.000Z,0,0,2,,False,,
1910996339665551594,https://x.com/RaghavJune14774/status/1910996339665551594,Raghav Juneja,@RaghavJune14774,"When will my query be resolved  @letsblinkit  
For taking payment , you guys are just adding everything delivery handling this that.
but no customer care or what are you taking handling if you are sending such poor quality of item? what kind of handling is this? dont u know summer",2025-04-12T10:00:06.000Z,0,0,1,,False,,
1910981204695744662,https://x.com/chirag_rajput__/status/1910981204695744662,Chirag Rajput,@chirag_rajput__,"Hey  @letsblinkit  Your delivery boy was highly drunk , I asked for scanner he denied to provide personal & Blinkit’s scanner  for payment.
Blinkit Store called him and asked to cancel order and take back my items.
Pathetic nearby store.
Will file FIR against store  @blinkitcares",2025-04-12T08:59:58.000Z,0,0,3,,False,,
1910940737274892654,https://x.com/palash8750/status/1910940737274892654,palash mehta,@palash8750,@letsblinkit   @deepigoyal  i just ordered deodorant from blinkit and received can half empty and when raised an issue i got response that they can validate the issue so the closed the complain how can proof that deodorant is half empty as can is opaque so i cannot proof@letsblinkit,2025-04-12T06:19:09.000Z,0,0,2,,False,,
1911033317392023973,https://x.com/PratheekshaPaiM/status/1911033317392023973,Pratheeksha,@PratheekshaPaiM,"@letsblinkit  ordered Alphonso mangoes from blinkit, recieved mangoes that have been refrigerated and r yet to ripen. There is no customer care number to report the problem. No reply to the emails sent.",2025-04-12T12:27:02.000Z,0,0,2,,False,,
1910000218998776153,https://x.com/nachiket1982/status/1910000218998776153,Nachiket Deshpande,@nachiket1982,"Dear  @Swiggy   @letsblinkit   @ZeptoNow   @bigbasket_com  , what is your policy on rash & unsafe driving by your delivery partners? Most, of not all blatantly jump signals, ride wrongside & use phone while riding.  @PuneCityTraffic  pl take note",2025-04-09T16:01:52.000Z,182,54,35,https://pbs.twimg.com/media/GoGpieCWQAAzmGW?format=jpg&name=small,False,,
1910330608099664125,https://x.com/JagdeepDESAI9/status/1910330608099664125,Jagdeep DESAI,@JagdeepDESAI9,"Only when these,  plus Ol@, Ub@r, private contract,  school, office, luxury bus, tanker,  dumper, trailers, cement mixer, etc., owners, company management,  public authorities, like MSRTC, PMPML, are also Challaned, will some improvement be possible.

The buck stops at the top",2025-04-10T13:54:43.000Z,0,0,3,,False,,
1910264412927111452,https://x.com/vishalvk79/status/1910264412927111452,Vishal Kumbar,@vishalvk79,"@letsblinkit  Hi Team 

Interesting experience with Blinkit today. Received a product that expired on 6th March 2025 — it’s April now. Surprising to see such attention to freshness and quality. Is this how “quick delivery” now includes expired items too? Kindly look into it",2025-04-10T09:31:41.000Z,0,0,5,,False,,
1910689174354878668,https://x.com/MengdeSatyam/status/1910689174354878668,Satyam Mengde,@MengdeSatyam,@letsblinkit,2025-04-11T13:39:32.000Z,0,0,1,https://pbs.twimg.com/media/GoQhrW_XAAAfzfp?format=jpg&name=900x900,False,,
1910689475199447144,https://x.com/MengdeSatyam/status/1910689475199447144,Satyam Mengde,@MengdeSatyam,Blinkit says it's a Good product,2025-04-11T13:40:44.000Z,0,0,2,,False,,
1908834748643913731,https://x.com/someshkurrey/status/1908834748643913731,Somesh Kumar,@someshkurrey,@letsblinkit  why I am not able to find my orders details in blinkit app before June 2024? I had purchased something on around October 2023. I needed the invoice. Can you help me to get it?,2025-04-06T10:50:43.000Z,0,0,2,,False,,
1910720465770774530,https://x.com/someshkurrey/status/1910720465770774530,Somesh Kumar,@someshkurrey,@letsblinkit  dear blinkit what information you will require can you please tell me here? There is no conversation from your end asking for any information. Why are you repeating the same. Questions again. Can someone help me on DM?,2025-04-11T15:43:53.000Z,0,0,3,,False,,
1910802770627559591,https://x.com/shivamsynth/status/1910802770627559591,Shivam,@shivamsynth,@letsblinkit  your customer support sucks,2025-04-11T21:10:56.000Z,0,0,2,,False,,
1910991344840978746,https://x.com/shivamsynth/status/1910991344840978746,Shivam,@shivamsynth,@letsblinkit  care to reply?,2025-04-12T09:40:15.000Z,0,0,2,,False,,
1910233281767079979,https://x.com/Vinit02125234/status/1910233281767079979,Vinit,@Vinit02125234,"@blinkitcares  Hello,

I have bought a USB wire from Blinkit and as oer the description it has mentioned that lenght of the wire is 1.5m but received product is only 1m. Now blinkit is saying we can't do anything. At the end it's a customer loss but issue is from Blinkit.",2025-04-10T07:27:59.000Z,0,1,1,,False,,
1910234691023609889,https://x.com/Vinit02125234/status/1910234691023609889,Vinit,@Vinit02125234,@blinkitcares   @letsblinkit,2025-04-10T07:33:35.000Z,0,1,3,https://pbs.twimg.com/media/GoKEJRIXYAAKFbn?format=jpg&name=small|https://pbs.twimg.com/media/GoKEJREW4AAgwhd?format=jpg&name=small|https://pbs.twimg.com/media/GoKEJRBWEAAWhZW?format=jpg&name=small,False,,
1910970227380150768,https://x.com/VarunBhat22/status/1910970227380150768,Varun Anand Bhat,@VarunBhat22,They indeed have become a nuisance.,2025-04-12T08:16:20.000Z,0,0,1,,False,,
1910335545437249695,https://x.com/physicsblogindi/status/1910335545437249695,Anuupaam Majumdar,@physicsblogindi,"@deepigoyal 
 @letsblinkit  
Goyal ji, pls see
Blinkit Order Id : ORD503665295 My son ordered today from blinkit. 1 kg chandramukhi potato was missing from bag. Pls do needful to deliver it to me asap. Otherwise refund the amount of money.",2025-04-10T14:14:21.000Z,0,0,5,,False,,
1910199212987339140,https://x.com/uv0895/status/1910199212987339140,banjaara,@uv0895,@letsblinkit  why am I not able to initiate chat with the blinkit help support.. Worst customer experience with blinkit,2025-04-10T05:12:36.000Z,0,0,4,,False,,
1910000074932834784,https://x.com/dealztrendz/status/1910000074932834784,DealzTrendz,@dealztrendz,Blinkit : Search Ice Cream,2025-04-09T16:01:18.000Z,47,2,4,https://pbs.twimg.com/media/GoGu8PyWsAAuw6W?format=jpg&name=small,False,,
1910038999869055253,https://x.com/DM_20_12/status/1910038999869055253,DM,@DM_20_12,"extra charges - 64, still they have the audacity to write savings of 50, shame where?  @zomato   @letsblinkit   @deepigoyal",2025-04-09T18:35:59.000Z,1,0,5,,False,,
1910037230816493950,https://x.com/Akash521/status/1910037230816493950,Akash Talukdar,@Akash521,"@zomatocare   @zomato   @letsblinkit   @blinkitcares  
What a disgraceful and insulting act done by Blinkit just now. I order chocolate for my neighbour and paid Rs 30 for gbag that should cost only Rs10. And received a dirty torn gift bag. And customer service is giving me 30 back only",2025-04-09T18:28:57.000Z,0,0,4,https://pbs.twimg.com/media/GoHQvRPWoAAUCgh?format=jpg&name=900x900,False,,
1910023944347828243,https://x.com/am_itpanwar/status/1910023944347828243,Amit Singh,@am_itpanwar,@Dove  800 ml में इतना खाली आता है ?  @letsblinkit  आज आपसे खरीदा,2025-04-09T17:36:09.000Z,0,0,5,https://pbs.twimg.com/media/GoHEndSXQAABsc-?format=jpg&name=small,False,,
1910081527200833969,https://x.com/rishav_skr/status/1910081527200833969,Rishav,@rishav_skr,@blinkitcares  I have just given a good feedback on playstore but then I faced this issue with you customer care which is serious very bad at this time  @letsblinkit,2025-04-09T21:24:58.000Z,0,0,4,https://pbs.twimg.com/media/GoH5BRNWAAAqhO6?format=jpg&name=small|https://pbs.twimg.com/media/GoH5BRLWMAAymJK?format=jpg&name=small|https://pbs.twimg.com/media/GoH5BShXYAAcblg?format=jpg&name=small,False,,
1910056988777603247,https://x.com/Rajveer12049921/status/1910056988777603247,Rajveer Singh,@Rajveer12049921,@letsblinkit  what is this I got warm coke and juice pls help or refund or I will complain,2025-04-09T19:47:27.000Z,0,0,4,,False,,
1910048579726561281,https://x.com/TradingGURU33/status/1910048579726561281,Trading guru,@TradingGURU33,Dear  @letsblinkit   I am loyal castumer of yours . I ordered 4 chilled  redbulls and they send hot . Now I raised return pickup not picking up since 1 hours . This is rediculus service form your side I didn't aspect from you. No castumer support giving bme refund . No pickup,2025-04-09T19:14:03.000Z,0,0,4,,False,,
1910017255007571969,https://x.com/ramenkaurrr/status/1910017255007571969,Ramen,@ramenkaurrr,"@letsblinkit  is cheating it’s customers very sneakily 
Look what I just found
As you can see no delivery charge should be applied on orders above ₹199, yet for my order of ₹556 a delivery charge of ₹12 is applied",2025-04-09T17:09:34.000Z,0,0,4,https://pbs.twimg.com/media/GoG-kPkaYAATCpE?format=jpg&name=small|https://pbs.twimg.com/media/GoG-kPGWsAAal6j?format=jpg&name=small,False,,
1910012053042974804,https://x.com/preyas_parker/status/1910012053042974804,Preyas Sangeet,@preyas_parker,"Hi  @letsblinkit  Kaise ho? Ordered 2 × 1kg pack of onions, received 1394g   (brown bags) then I received a replacement order (reg bags) just to know they weigh 1431g. Thanks for the extra 37g this time  . Sabko tumhari scheme bata di, now thank me back please. 
 #Blinkit   #Scam",2025-04-09T16:48:54.000Z,0,0,6,https://pbs.twimg.com/media/GoG51maWUAAH85n?format=jpg&name=small|https://pbs.twimg.com/media/GoG51nRXUAAIliM?format=jpg&name=small|https://pbs.twimg.com/media/GoG51pyWYAAcxoK?format=jpg&name=small|https://pbs.twimg.com/media/GoG51uVWMAIpxN0?format=jpg&name=small,False,,
1910245299991241132,https://x.com/gaurav0000027/status/1910245299991241132,gaurav,@gaurav0000027,"I ordered sugar 5kg from  @letsblinkit   , the sugar packet has a minor cut on it , so I weighed the item it is 4.6kg , I tried complaining , it was verified and I was offered refund post the order pickup , I refused it , can you refund ₹19.62(loss) or give it to delivery partner?",2025-04-10T08:15:44.000Z,0,0,4,,False,,
1910250854726447351,https://x.com/LilySuri5/status/1910250854726447351,God,@LilySuri5,"Ordered  Amul milk from Blinkit twice , both the times it got split as they gave old items  @letsblinkit",2025-04-10T08:37:49.000Z,0,0,4,,False,,
1910250510646694380,https://x.com/satyamevjayathe/status/1910250510646694380,Flemingo,@satyamevjayathe,Hola  @letsblinkit  don't you think I ordered an item that cost more than 199 rupees???,2025-04-10T08:36:27.000Z,0,0,4,https://pbs.twimg.com/media/GoKStY1XoAAkrN3?format=jpg&name=900x900,False,,
1910270004445987176,https://x.com/Balasoftguy/status/1910270004445987176,Balaji Nehru,@Balasoftguy,@letsblinkit  very worst experience!!!! If the product is missed from there side also not refunding the paid amount. Pathetic reply from customer care too.,2025-04-10T09:53:54.000Z,0,0,4,,False,,
1909974552660095274,https://x.com/shreyas2571/status/1909974552660095274,kwhunter_27,@shreyas2571,"@letsblinkit   @deepigoyal   @zomato  
Today i recieve a package from Blinkit, the delivery partner put his personal business pamplet inside the bag.
It is good that they are finding new ways to promote their own things, But this can be dangerous too, as the company dosent know...",2025-04-09T14:19:53.000Z,0,0,2,,False,,
1909974907179471206,https://x.com/shreyas2571/status/1909974907179471206,kwhunter_27,@shreyas2571,what they delivery partner is putting inside the bag before it reaches the customer. I feel you guys should take my small concern into consideration.,2025-04-09T14:21:18.000Z,0,0,3,,False,,
1907084437818421469,https://x.com/Abhishe26967198/status/1907084437818421469,अभिषेक आनंद,@Abhishe26967198,@letsblinkit  I have ordered product and it was expired and after received the replacement product it was also expired and still not able to chat with you people.  @letsblinkit  I want my refund,2025-04-01T14:55:36.000Z,0,0,4,,False,,
1910706434628870633,https://x.com/Abhishe26967198/status/1910706434628870633,अभिषेक आनंद,@Abhishe26967198,I haven't received my refund for my order. Dm me I will share you the details,2025-04-11T14:48:07.000Z,0,0,3,,False,,
1910686623483691410,https://x.com/anirudh_sachdev/status/1910686623483691410,Anirudh Sachdeva,@anirudh_sachdev,@letsblinkit  I am still waiting for pickup of the wrong item,2025-04-11T13:29:24.000Z,0,0,2,,False,,
1909890722930516422,https://x.com/Brajesh88622933/status/1909890722930516422,Brajesh Patel,@Brajesh88622933,@letsblinkit    i am order some grocery in morning 10 o clock but my order cancel due some reason. Blinkit customer care assure that your mony back in 1 or 2 hour. After 4 hour i didn't recive money back,2025-04-09T08:46:47.000Z,0,0,5,,False,,
1910357113013952572,https://x.com/Piyush7320/status/1910357113013952572,Piyush Aggarwal,@Piyush7320,Tumhara Banda saaman laane m bht time laga raha h,2025-04-10T15:40:03.000Z,0,0,2,,False,,
1910255843016135147,https://x.com/JabWeFret/status/1910255843016135147,JabWeFret,@JabWeFret,What is this  @zomato  I loaded wallet and you not allowing to use at  @letsblinkit  and not ready to refund also!!,2025-04-10T08:57:38.000Z,22,1,6,https://pbs.twimg.com/media/GoKXje8WcAApPRJ?format=jpg&name=small,False,,
1910560896566411296,https://x.com/Anirban12Mandal/status/1910560896566411296,Anirban Mandal,@Anirban12Mandal,main problem is I don't even order from outside,2025-04-11T05:09:48.000Z,0,0,2,,False,,
1909881231514251276,https://x.com/Gareeb_Batman/status/1909881231514251276,Jatin,@Gareeb_Batman,"@letsblinkit  your delivery partners are ridiculous. I ordered on your app, he came near my location, I was waving at him from my balcony but this guy was on phone with his girlfriend or whatever and just took a u turn and left.
Also you have removed the option....",2025-04-09T08:09:04.000Z,0,0,2,,False,,
1909881815885558154,https://x.com/Gareeb_Batman/status/1909881815885558154,Jatin,@Gareeb_Batman,"@letsblinkit  - also we cannot speak to customer support anymore? It's just a virtual assistant? Y'all cant afford a customer care team? No option for ""Where is my order"" as well.
Are you fucking kidding me? And y'all wanna be a $100 bn organisation?",2025-04-09T08:11:23.000Z,0,0,3,,False,,
1910634299877187742,https://x.com/poojajhinkwan/status/1910634299877187742,Pooja Jhinkwan,@poojajhinkwan,"I Received expired and spoiled eggs from  @letsblinkit  . Initially, I thought the smell was normal, but when I cracked one open, it had a very foul odor and contained purplish-gray material. What's more concerning is that my brother consumed 4 of these eggs after boiling them a",2025-04-11T10:01:29.000Z,42,0,5,,False,,
1910609041975291909,https://x.com/Akanksh17545902/status/1910609041975291909,Akanksha K,@Akanksh17545902,"Ordered a watermelon from  @letsblinkit   @zomato  and it turned out to be an ADULTRATED one. the notification from  @fssaiindia  led me to check the one at home. This is totally unacceptable.  @deepigoyal  v trust you & gt this in return
 #blinkit 
 #viral 
 #India 
 #Food",2025-04-11T08:21:07.000Z,0,0,2,https://pbs.twimg.com/media/GoPYxfTWQAAPsc1?format=jpg&name=small|https://pbs.twimg.com/media/GoPYyPgbYAAikIM?format=jpg&name=small,False,,
1910554921738322295,https://x.com/common_manus_/status/1910554921738322295,frustated customer,@common_manus_,"@letsblinkit  
Had ordered eggs from your platform and they were all breaking while boiling and when i sent the image that tine they daid we will initiate refund for inly 3 eggs as we can see the picture but rest assured if it happens again we will help you anytime and now window",2025-04-11T04:46:04.000Z,0,0,3,,False,,
1910556030213456345,https://x.com/common_manus_/status/1910556030213456345,frustated customer,@common_manus_,This is how your eggs are turning out while boiling  @letsblinkit,2025-04-11T04:50:28.000Z,0,0,1,https://pbs.twimg.com/media/GoOoj2VWkAAYxuF?format=jpg&name=small,False,,
1910540738934226948,https://x.com/Kunal2696/status/1910540738934226948,Kunal,@Kunal2696,A complaint for  @letsblinkit  I ordered Thepla & coconut water @ 08:17 today i.e. 11thApril'2025 both of the items received were unsatisfactory. Thepla's were expired long back and coconut water when poured in glass had a worm in it.  @MoHFW_INDIA   @fssaiindia,2025-04-11T03:49:42.000Z,0,0,2,,False,,
1909856265968169227,https://x.com/littlemeedie/status/1909856265968169227,peapod,@littlemeedie,@letsblinkit  I was charged 1168 on my Pluxee meal card yet it shows order failed. Please refund or ensure that the order goes through,2025-04-09T06:29:51.000Z,0,0,4,https://pbs.twimg.com/media/GoEsJc8WYAEa55u?format=jpg&name=900x900,False,,
1910608368814747675,https://x.com/sandeepkunwar48/status/1910608368814747675,sandeep kunwar,@sandeepkunwar48,"@letsblinkit   @albinder   @suru27  
This was not expected from  #Blinkit . I received an item which  expired in 2020 and still your store partner is delivering those products.
This is the pathetic service i would say.
U should take legal action on this.
 @fssaiindia  please intervene.",2025-04-11T08:18:27.000Z,0,0,3,https://pbs.twimg.com/media/GoPYLUoXIAAXmQZ?format=jpg&name=small|https://pbs.twimg.com/media/GoPYLUoXQAA71md?format=jpg&name=360x360,False,,
1909841395658916291,https://x.com/MdArsalan0/status/1909841395658916291,Md arsalan,@MdArsalan0,@letsblinkit  you made me a loss.,2025-04-09T05:30:46.000Z,0,0,4,,False,,
1909838714995384755,https://x.com/0xmanavgoyal/status/1909838714995384755,Manav Goyal 🀥,@0xmanavgoyal,"I think  @letsblinkit  blacklisted my number, I am not even able to get an otp on my number, while other numbers work fine I tested it only on my phone. So my phone is not the problem. 

And the most interesting thing I never used blinkit before.",2025-04-09T05:20:07.000Z,3,0,4,,False,,
1909836937772380419,https://x.com/BhanviJain85768/status/1909836937772380419,Bhanvi Jain,@BhanviJain85768,Blinkit has delivered me 3 ltr cracked milk. Either give me a new delivery or return my money  @letsblinkit,2025-04-09T05:13:03.000Z,0,0,4,,False,,
1910413245317587257,https://x.com/someshkurrey/status/1910413245317587257,Somesh Kumar,@someshkurrey,"@letsblinkit  I am not away, bhai. I am not able to see my order details before June 2024 on app, I had ordered an agaro hair dryer around October 2023, Its not working as it's on warranty, I want to replace it with Agaro care. For this purpose I need the invoice, can you help?",2025-04-10T19:23:06.000Z,0,0,2,,False,,
1910024435173892562,https://x.com/Abhishe26967198/status/1910024435173892562,अभिषेक आनंद,@Abhishe26967198,"I haven't received my refund yet.  @letsblinkit  provide me the update when my refund will be there or I will fill case against you.
Also your customer care number is not present anywhere so that I can connect with you",2025-04-09T17:38:06.000Z,0,0,3,,False,,
1910046551575232563,https://x.com/slybaptista22/status/1910046551575232563,Slyvester Baptista,@slybaptista22,@letsblinkit  hi i had ordered motichoor laddu days back and since then my health is not great. I had recieved expired food and u all can view it below in the video.  @jagograhakjago   @aajtak   @ndtv   @IndiaToday,2025-04-09T19:05:59.000Z,0,0,3,,False,,
1909681463542567296,https://x.com/iamshivambatra/status/1909681463542567296,iamshivambatra,@iamshivambatra,@letsblinkit   @blinkitcares  i just ordered this masala and got it like this and as soon as i try to report it your app says mail us we cant help you here this product is damaged and its with a very near expiry date its of no such use,2025-04-08T18:55:15.000Z,0,0,4,https://pbs.twimg.com/media/GoCNKYQWsAArMBg?format=jpg&name=small|https://pbs.twimg.com/media/GoCNKXCWwAAYG4A?format=jpg&name=small,False,,
1909180678371004815,https://x.com/ShanuKatiy28818/status/1909180678371004815,solo_traveller,@ShanuKatiy28818,"@letsblinkit   @fssaiindia   @narendramodi 
Guys what is quality of real juice you are selling on your platform ? 
Do you not care about our health ? 
I am adding some pics , see how bad these juices are and playing with our health.",2025-04-07T09:45:19.000Z,0,1,4,https://pbs.twimg.com/media/Gn7FsnEWMAA5WQj?format=jpg&name=360x360|https://pbs.twimg.com/media/Gn7Fsm-XAAAYU9s?format=jpg&name=small|https://pbs.twimg.com/media/Gn7FssZWIAAIQZu?format=jpg&name=small,False,,
1909921286702182677,https://x.com/ShanuKatiy28818/status/1909921286702182677,solo_traveller,@ShanuKatiy28818,"What kind of information you requested ? 
I have not received anything from you .
Please look into it. this is very concerning that how bad this juice is .",2025-04-09T10:48:14.000Z,0,0,4,,False,,
1909650968481853838,https://x.com/PPrabhakarans/status/1909650968481853838,Pratheesh,@PPrabhakarans,"@letsblinkit  pls stop supplying rotten items to customer , and for replacement also same damaged product, smelling like dead meat.",2025-04-08T16:54:05.000Z,0,0,4,https://pbs.twimg.com/media/GoBxb1zWgAAeW8v?format=jpg&name=900x900,False,,
1909648240275829119,https://x.com/kariyava_nag/status/1909648240275829119,Anand Vardhan,@kariyava_nag,"@letsblinkit  आइटम खराब निकलने पर रिप्लेसमेंट का वादा करके आइटम रिप्लेस न करके app पे अपडेट कर देना की आइटम रिप्लेसमेंट हो गया, ये एक तरह की धोखेबाजी है।

 #stop_cheating 
 #blinkit 
 #Zomato 
 @albinder",2025-04-08T16:43:14.000Z,0,0,4,https://pbs.twimg.com/media/GoBu9D9bwAEmtBN?format=jpg&name=900x900,False,,
1908837548685672673,https://x.com/shiksha_jh78251/status/1908837548685672673,Shiksha Jha,@shiksha_jh78251,Hi so we are work from couple and we keep ordering groceries from  @letsblinkit  and other online stores. Today i receievd a message from the delivery guy on whatsapp. He got my number from the app i think & decided to chat with me. When my husband tried to call him he dint pickup,2025-04-06T11:01:50.000Z,0,0,5,https://pbs.twimg.com/media/Gn2NoHRWIAIMSzE?format=jpg&name=small|https://pbs.twimg.com/media/Gn2NoHDXAAAEk7G?format=jpg&name=small,False,,
1909911328015131113,https://x.com/shiksha_jh78251/status/1909911328015131113,Shiksha Jha,@shiksha_jh78251,What information? There was no information requested…,2025-04-09T10:08:39.000Z,0,0,4,,False,,
1910543610723946908,https://x.com/ramankant_/status/1910543610723946908,Raman kant,@ramankant_,"@blinkitcares   @letsblinkit  

Product MRP ₹168 and selling price ₹252 how it’s possible????",2025-04-11T04:01:07.000Z,0,0,2,https://pbs.twimg.com/media/GoOdSNIakAAGs8C?format=jpg&name=900x900,False,,
1909643845458919850,https://x.com/UjwalKS/status/1909643845458919850,Ujwal,@UjwalKS,"Hugely appreciate  @letsblinkit  service but the delivery guys invariably don't seal the package well, leaving space for spillage and contamination. Also they are always grumpy. The company probably doesn't pay them well.",2025-04-08T16:25:46.000Z,0,0,4,,False,,
1909636857521991825,https://x.com/anmol1241/status/1909636857521991825,anmol saini,@anmol1241,"I had ordered 4 items from blinkit on Monday morning, one of the item named moong jor was expired and was having cockroaches in it. After contacting customer care no help was received neither the refund was initiated for the same. ORD284236462   @letsblinkit   @albinder   @deepigoyal",2025-04-08T15:58:00.000Z,1,0,5,https://pbs.twimg.com/media/GoBkmehXQAAhgV7?format=jpg&name=small,False,,
1909620293246529808,https://x.com/hyperrk_5739/status/1909620293246529808,Raushan Srivastava,@hyperrk_5739,"@letsblinkit   #patna 
I ordered neckband but i received used product after purchasing the product shows out of stock,& when i returned it then again it's shows in stock
It clearly means you rotating same used product to everyone &you don't have new  #stopmissleading   #consumerrights",2025-04-08T14:52:11.000Z,0,0,1,,False,,
1909621184653668592,https://x.com/hyperrk_5739/status/1909621184653668592,Raushan Srivastava,@hyperrk_5739,"@blinkitcares  so that's why i deleted my  @letsblinkit  account, i lost my new account offer

And your riders are not ready to deliver at the doorstep, then what?
Agr mai 4 floor utr kr niche main road pe jake delivery collect kru usse better h mai shop se lelu
 #whyiuseblinkit",2025-04-08T14:55:44.000Z,0,0,4,,False,,
1909596922605973847,https://x.com/premranjan210/status/1909596922605973847,Prem Ranjan Pattanayak,@premranjan210,"@letsblinkit  I live near Sarjapur signal, Bangalore. Been a vocal supporter for Blinkit always.
But now I seriously doubt the quality of edible items you deliver. Got bad smelling milk twice in a row.
I wonder how much money you are saving by not storing it in fridge
 @deepigoyal",2025-04-08T13:19:19.000Z,0,0,4,,False,,
1909580669082095906,https://x.com/Nitin43437477/status/1909580669082095906,Nitin,@Nitin43437477,"Ordered some food items from  @letsblinkit  and was really disappointed with the quality. Reached out to the support team expecting a quick resolution, but they outright refused to accept a return.

 #CustomerExperience   #Blinkit   #Disappointed   #PoorService   #BlinkitReview",2025-04-08T12:14:44.000Z,0,0,3,,False,,
1908530788632846617,https://x.com/imnotKeshav/status/1908530788632846617,imnotkeshav,@imnotKeshav,"Look at this scam from  @letsblinkit , this is an unfair trade practice. Idk for how long these guys have been doing this scam. Better to buy from the local vendors instead of these scammers.  @jagograhakjago  please look into it.
 #ScamExposed   #scammers   #India",2025-04-05T14:42:53.000Z,0,1,3,,False,,
1909570484590743652,https://x.com/imnotKeshav/status/1909570484590743652,imnotkeshav,@imnotKeshav,"Which information you're looking for? I've received a 50% refund, but I'm still unclear about the scope of this issue. How many customers are affected, and what's been done to address it? If I hadn't had my weighing machine with me, I would have never discovered the discrepancy.",2025-04-08T11:34:16.000Z,0,0,3,,False,,
1909953163664253049,https://x.com/Sreemoiyee/status/1909953163664253049,Sreemoyee,@Sreemoiyee,@letsblinkit   please can u clarify why a return pick was cancelled after assuring me that it wud be picked up and I wud get a refund,2025-04-09T12:54:54.000Z,0,0,3,,False,,
